0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.073613571468740702e-05,4.143734404351562262e-04,8.746641688048839569e-04,1.428862567991018295e-03,2.246002899482846260e-03,3.473861841484904289e-03,5.410254932940006256e-03,8.456993848085403442e-03,1.328664738684892654e-02,2.122729644179344177e-02,3.354729339480400085e-02,5.155402421951293945e-02,7.882683724164962769e-02,1.173992007970809937e-01,1.724902391433715820e-01,2.438304126262664795e-01,3.246342539787292480e-01,4.060966670513153076e-01,4.543159902095794678e-01,4.447265267372131348e-01,3.627558052539825439e-01,2.295846939086914062e-01,1.010196134448051453e-01,2.738051861524581909e-02,3.244637977331876755e-03,4.248205223120748997e-04,1.445073721697553992e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.163036286830902100e-03,1.501236949115991592e-02,2.391816675662994385e-02,2.399061992764472961e-02,2.409057505428791046e-02,2.424921095371246338e-02,2.447016350924968719e-02,2.476312406361103058e-02,2.515514753758907318e-02,2.570639923214912415e-02,2.653345838189125061e-02,2.767448313534259796e-02,2.932931855320930481e-02,3.164136409759521484e-02,3.462800756096839905e-02,3.835720941424369812e-02,4.350076243281364441e-02,4.612328857183456421e-02,4.974135756492614746e-02,5.230724439024925232e-02,5.402675643563270569e-02,5.631943419575691223e-02,5.915741249918937683e-02,6.307272613048553467e-02,6.512228399515151978e-02,6.723036617040634155e-02,6.996849924325942993e-02,7.350622117519378662e-02,7.783130556344985962e-02,7.489539682865142822e-02,7.084498554468154907e-02,7.269111275672912598e-02,7.915733754634857178e-02,8.530139923095703125e-02,8.613368868827819824e-02,8.728192001581192017e-02,9.002767503261566162e-02,8.888868242502212524e-02,8.375974744558334351e-02,8.342133462429046631e-02,8.301621675491333008e-02,7.871223986148834229e-02,7.285453379154205322e-02,6.763382256031036377e-02,6.150422990322113037e-02,5.589069053530693054e-02,4.142373055219650269e-02,4.438158124685287476e-02,5.872026830911636353e-02,4.982629418373107910e-02,6.996681541204452515e-02,9.333652257919311523e-02,1.187661811709403992e-01,7.692048698663711548e-02,6.706497073173522949e-02,3.129928186535835266e-02,8.738823235034942627e-03,1.253274502232670784e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056369580328464508e-02,2.262539044022560120e-02,3.222701326012611389e-02,4.497663676738739014e-02,6.070971488952636719e-02,7.947184890508651733e-02,9.657493233680725098e-02,1.110103577375411987e-01,1.257067322731018066e-01,1.953592002391815186e-01,3.528099060058593750e-01,5.749272108078002930e-01,6.713828444480895996e-01,5.909579396247863770e-01,1.348478049039840698e-01,1.260603591799736023e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.489798935130238533e-03,4.246383160352706909e-02,1.052540689706802368e-01,6.181700229644775391e-01,1.269749283790588379e+00,8.258569836616516113e-01,2.048451751470565796e-01,1.020436757244169712e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090000034309923649e-03,1.631362712942063808e-03,2.378234406933188438e-03,3.549868939444422722e-03,5.267275497317314148e-03,7.699755486100912094e-03,1.130316406488418579e-02,1.627447642385959625e-02,2.160054445266723633e-02,2.861865982413291931e-02,3.377724811434745789e-02,3.480546176433563232e-02,3.565410524606704712e-02,2.861665375530719757e-02,1.890768669545650482e-02,1.444390695542097092e-02,1.300153601914644241e-02,1.158191356807947159e-02,1.111097261309623718e-02,1.046125683933496475e-02,1.057905331254005432e-02,1.084419712424278259e-02,1.113049965351819992e-02,1.144411880522966385e-02,1.183546613901853561e-02,1.211115252226591110e-02,1.249149441719055176e-02,1.281752530485391617e-02,1.319585926830768585e-02,1.360152103006839752e-02,1.393714919686317444e-02,1.440009567886590958e-02,1.472791098058223724e-02,1.518016960471868515e-02,1.560650486499071121e-02,1.604638062417507172e-02,1.657142303884029388e-02,1.696164347231388092e-02,1.750000007450580597e-02,1.795081049203872681e-02,1.851009763777256012e-02,1.907731778919696808e-02,1.957183703780174255e-02,2.022908627986907959e-02,2.073527686297893524e-02,2.143362350761890411e-02,2.206486649811267853e-02,2.276059985160827637e-02,2.350508049130439758e-02,2.393931522965431213e-02,2.453839220106601715e-02,2.562217973172664642e-02,2.679478563368320465e-02,2.828050777316093445e-02,3.010828047990798950e-02,3.270946070551872253e-02,3.641581907868385315e-02,4.176365211606025696e-02,4.981295391917228699e-02,6.144103035330772400e-02,7.834812253713607788e-02,1.023628488183021545e-01,1.346194595098495483e-01,1.765831112861633301e-01,2.217784821987152100e-01,2.684016823768615723e-01,2.907684147357940674e-01,2.714927196502685547e-01,2.079851776361465454e-01,1.233085915446281433e-01,4.934282600879669189e-02,7.238429971039295197e-03,1.211430877447128296e-02,1.360239833593368530e-02,4.638816695660352707e-03,1.153577886725543067e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.409999957308173180e-03,3.575250273570418358e-03,5.182845983654260635e-03,7.633248809725046158e-03,1.118015404790639877e-02,1.612879522144794464e-02,2.317278645932674408e-02,3.289077430963516235e-02,4.263184592127799988e-02,5.528178066015243530e-02,6.429122388362884521e-02,6.535751372575759888e-02,6.589141488075256348e-02,5.312972143292427063e-02,3.552350774407386780e-02,2.750384062528610229e-02,2.503120526671409607e-02,2.255474217236042023e-02,2.157663553953170776e-02,2.022722549736499786e-02,2.042826451361179352e-02,2.091436088085174561e-02,2.141206152737140656e-02,2.192169241607189178e-02,2.257093228399753571e-02,2.312230505049228668e-02,2.388298884034156799e-02,2.453504875302314758e-02,2.529171854257583618e-02,2.611432224512100220e-02,2.682286873459815979e-02,2.780022844672203064e-02,2.858698554337024689e-02,2.967240661382675171e-02,3.063178248703479767e-02,3.155152127146720886e-02,3.266881778836250305e-02,3.359115868806838989e-02,3.486363589763641357e-02,3.585559129714965820e-02,3.706020861864089966e-02,3.832283243536949158e-02,3.950207307934761047e-02,4.106204956769943237e-02,4.214192181825637817e-02,4.363172873854637146e-02,4.497265815734863281e-02,4.644597694277763367e-02,4.803643003106117249e-02,4.901345819234848022e-02,5.036137998104095459e-02,5.206104367971420288e-02,5.379305034875869751e-02,5.569392442703247070e-02,5.775254964828491211e-02,6.006756797432899475e-02,6.246971338987350464e-02,6.523637473583221436e-02,6.853881478309631348e-02,7.271080464124679565e-02,7.770930975675582886e-02,8.395987749099731445e-02,9.203610569238662720e-02,1.023837849497795105e-01,1.137577667832374573e-01,1.267067193984985352e-01,1.309155970811843872e-01,1.053076386451721191e-01,6.579555571079254150e-02,3.919884189963340759e-02,1.545965485274791718e-02,4.344478715211153030e-03,4.981605336070060730e-03,4.238414112478494644e-03,1.444758730940520763e-03,2.945168034784728661e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.989999822806566954e-05,5.389620855567045510e-05,7.320557051571086049e-05,9.600270277587696910e-05,1.247062173206359148e-04,1.596757647348567843e-04,1.897631591418758035e-04,2.312721480848267674e-04,2.425312995910644531e-04,2.481631236150860786e-04,2.485069562681019306e-04,2.389864675933495164e-04,2.261679474031552672e-04,2.130358625436201692e-04,1.949186553247272968e-04,1.802230399334803224e-04,1.653872313909232616e-04,1.496382610639557242e-04,1.402194466209039092e-04,1.272251247428357601e-04,1.212252536788582802e-04,1.141547545557841659e-04,1.091843732865527272e-04,1.072242594091221690e-04,1.048226695274934173e-04,1.034442320815287530e-04,1.015425295918248594e-04,1.012416978483088315e-04,1.016620662994682789e-04,1.023384029394946992e-04,1.034571614582091570e-04,1.050005739671178162e-04,1.069674617610871792e-04,1.096810156013816595e-04,1.125018534366972744e-04,1.157009464805014431e-04,1.196492958115413785e-04,1.231967617059126496e-04,1.280909054912626743e-04,1.335875276708975434e-04,1.409012620570138097e-04,1.507739361841231585e-04,1.640879199840128422e-04,1.826675870688632131e-04,2.116891555488109589e-04,2.517277316655963659e-04,3.206568653695285320e-04,4.229705955367535353e-04,5.514135700650513172e-04,6.936255376785993576e-04,8.898232481442391872e-04,1.336644520051777363e-03,2.043132903054356575e-03,3.169836476445198059e-03,5.019268020987510681e-03,7.941520772874355316e-03,1.271248143166303635e-02,2.010911330580711365e-02,3.193933516740798950e-02,4.994219914078712463e-02,7.698901742696762085e-02,1.163991987705230713e-01,1.714902520179748535e-01,2.438304126262664795e-01,3.258868455886840820e-01,4.090966582298278809e-01,4.573160111904144287e-01,4.446419775485992432e-01,3.565850555896759033e-01,2.129002511501312256e-01,8.544994145631790161e-02,1.010981947183609009e-02,1.935596391558647156e-02,2.355779521167278290e-02,8.034690283238887787e-03,2.075151314784307033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.659999998286366463e-03,3.726220456883311272e-03,5.197193473577499390e-03,7.229692302644252777e-03,1.003599166870117188e-02,1.380812097340822220e-02,1.862210407853126526e-02,2.526354417204856873e-02,3.133516386151313782e-02,3.904642909765243530e-02,4.492874816060066223e-02,4.664243757724761963e-02,4.836477339267730713e-02,4.149568080902099609e-02,3.201898559927940369e-02,2.768711186945438385e-02,2.632716298103332520e-02,2.575401961803436279e-02,2.836230583488941193e-02,3.196073323488235474e-02,3.265810757875442505e-02,3.318839147686958313e-02,3.394043818116188049e-02,3.499890118837356567e-02,3.632413223385810852e-02,3.728903457522392273e-02,3.862022981047630310e-02,3.979759290814399719e-02,4.118481650948524475e-02,4.268352314829826355e-02,4.395145177841186523e-02,4.570030421018600464e-02,4.674931615591049194e-02,4.819654300808906555e-02,4.955706000328063965e-02,5.095666274428367615e-02,5.267919600009918213e-02,5.420460924506187439e-02,5.630909278988838196e-02,5.729367956519126892e-02,5.824016407132148743e-02,5.910459533333778381e-02,5.967519804835319519e-02,6.046205013990402222e-02,6.154192239046096802e-02,6.303173303604125977e-02,6.411510705947875977e-02,6.509731709957122803e-02,6.605254113674163818e-02,6.626965850591659546e-02,6.656919419765472412e-02,6.647222489118576050e-02,6.613565236330032349e-02,6.576645374298095703e-02,6.507866084575653076e-02,6.403074413537979126e-02,6.180556491017341614e-02,5.851817131042480469e-02,5.450895056128501892e-02,5.110963433980941772e-02,4.740415886044502258e-02,4.217343032360076904e-02,4.129911214113235474e-02,5.637196078896522522e-02,5.182932689785957336e-02,4.769588261842727661e-02,7.412964105606079102e-02,7.335230708122253418e-02,5.254723131656646729e-02,1.803967729210853577e-02,1.060452684760093689e-02,5.098364781588315964e-03,2.047409070655703545e-03,3.282255958765745163e-03,1.116495463065803051e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.699999794363975525e-03,9.142734110355377197e-03,1.251276489347219467e-02,1.679467409849166870e-02,2.243929728865623474e-02,2.968237362802028656e-02,3.754049539566040039e-02,4.838166758418083191e-02,5.566978827118873596e-02,6.407419592142105103e-02,7.079202681779861450e-02,7.349584251642227173e-02,7.661198079586029053e-02,7.206626236438751221e-02,6.579491496086120605e-02,6.298954784870147705e-02,6.220654770731925964e-02,6.142733246088027954e-02,6.113751977682113647e-02,6.073769554495811462e-02,6.055079028010368347e-02,6.032983586192131042e-02,5.995531380176544189e-02,5.936727672815322876e-02,5.863350257277488708e-02,5.811658874154090881e-02,5.740344896912574768e-02,5.678911879658699036e-02,5.607448890805244446e-02,5.529695749282836914e-02,5.462570115923881531e-02,5.369982868432998657e-02,5.310976132750511169e-02,5.229569599032402039e-02,5.156208202242851257e-02,5.084228888154029846e-02,4.998962208628654480e-02,4.938654974102973938e-02,4.855454713106155396e-02,4.791426286101341248e-02,4.713986441493034363e-02,4.636812210083007812e-02,4.572144523262977600e-02,4.486897587776184082e-02,4.432903975248336792e-02,4.358413442969322205e-02,4.295659437775611877e-02,4.230178892612457275e-02,4.161243513226509094e-02,4.125057160854339600e-02,4.075134173035621643e-02,4.016113653779029846e-02,3.946956247091293335e-02,3.877316415309906006e-02,3.817866370081901550e-02,3.747263550758361816e-02,3.680111095309257507e-02,3.611817955970764160e-02,3.535223752260208130e-02,3.457956016063690186e-02,3.370881080627441406e-02,3.276001289486885071e-02,3.186265379190444946e-02,3.087121620774269104e-02,3.000772930681705475e-02,2.908621914684772491e-02,2.673463895916938782e-02,1.752443239092826843e-02,7.536823395639657974e-03,4.548144061118364334e-03,1.699361717328429222e-03,1.174877281300723553e-03,9.093289263546466827e-04,4.346771456766873598e-04,1.478602207498624921e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.909999789670109749e-05,1.673975348239764571e-04,2.616217534523457289e-04,4.372936964500695467e-04,7.123189861886203289e-04,1.127014635130763054e-03,1.837431220337748528e-03,2.817531814798712730e-03,4.026793409138917923e-03,5.664353724569082260e-03,6.859641522169113159e-03,7.076708599925041199e-03,7.235005963593721390e-03,5.420084111392498016e-03,2.916192868724465370e-03,1.736412406899034977e-03,1.309882733039557934e-03,2.421524142846465111e-03,8.389788679778575897e-03,1.662369072437286377e-02,1.769842207431793213e-02,1.814032718539237976e-02,1.915037445724010468e-02,2.095368318259716034e-02,2.323053032159805298e-02,2.502249367535114288e-02,2.749471366405487061e-02,2.979518286883831024e-02,3.256963565945625305e-02,3.558960556983947754e-02,3.820004686713218689e-02,4.180066660046577454e-02,4.409537464380264282e-02,4.726118966937065125e-02,5.026430264115333557e-02,5.338342115283012390e-02,5.721033364534378052e-02,6.054496020078659058e-02,6.514545530080795288e-02,6.734926998615264893e-02,6.950037181377410889e-02,7.154559344053268433e-02,7.306718826293945312e-02,7.514543086290359497e-02,7.767637819051742554e-02,8.116811513900756836e-02,8.383069187402725220e-02,8.636806905269622803e-02,8.884885907173156738e-02,8.946403115987777710e-02,9.031271934509277344e-02,9.032776951789855957e-02,9.000347554683685303e-02,8.944632858037948608e-02,8.843439817428588867e-02,8.647601306438446045e-02,8.176279813051223755e-02,7.448180019855499268e-02,6.557013839483261108e-02,5.782247707247734070e-02,4.906376078724861145e-02,3.571024537086486816e-02,3.326034918427467346e-02,7.092952728271484375e-02,5.763387307524681091e-02,4.534748196601867676e-02,1.159479990601539612e-01,1.346816271543502808e-01,1.067768707871437073e-01,2.859664149582386017e-02,2.038829773664474487e-02,1.014055591076612473e-02,2.696329262107610703e-03,6.623651832342147827e-03,2.253107959404587746e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
